gisId,municipality,sourceLayer,sourceCrs,parkNameEn,parkNameAr,parkType,parkAreaSqm,roadNameEn,roadNameAr,yearOpen,xCoord,yCoord,latitude,longitude
ADM_0206,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1780.82995605,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250847.42987415,2702163.04225591,24.413010083504105,54.542980947071
ADM_0207,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1494.28289795,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250713.25226876,2702131.18648549,24.412707906572724,54.54166165716352
ADM_0208,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1206.94995117,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250458.62220005,2702097.75768375,24.412346929117824,54.53918646804257
ADM_0209,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,4247.52075195,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250365.07998071,2702249.351251,24.41371800740062,54.538227114698486
ADM_0210,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,945.05328369,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250547.58260057,2702273.94245298,24.413969176862402,54.54000514882965
ADM_0211,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1224.96386719,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250704.58113875,2702296.79479361,24.414196462447855,54.541538879676764
ADM_0212,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1479.96575928,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250828.60219825,2702347.1061627,24.41467747130494,54.54276453446347
ADM_0213,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,1402.07220459,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250942.18079074,2702424.03277721,24.41538271251687,54.54385834602892
ADM_0214,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,حديقة سكنية,Neighbourhood,3486.09124756,Al Fursan St,شارع الفُرْسان,2019-11-19 00:00:00+00:00,250334.25870739,2702408.76305907,24.415176794327447,54.53786943198311
ADM_0215,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park-11,حديقة سكنية رقم 11,Neighbourhood,1599.58447266,Al Mu'taz St,شارع المُعْتَز,2011-01-01 00:00:00+00:00,232857.79725342,2707873.52308716,24.461546250478115,54.364637509793596
ADM_0216,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 18,حديقة سكنية رقم 18,Neighbourhood,2174.59741211,Al Fikr St,شارع الفكر,2009-01-01 00:00:00+00:00,232750.54582864,2707349.52011714,24.45681300989608,54.363683537763116
ADM_0217,ADM,PARK_Abu_Dhabi,EPSG:32640,Dolphin Park (Eastern Mangroves Park),حديقة الدولفين,District,51979.21514893,Shk. Zayed Bin Sultan St,شارع الشيخ زايد بن سلطان,1985-01-01 00:00:00+00:00,237006.53654771,2706839.48859887,24.452996798676928,54.4057778874061
ADM_0218,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 45 (Liwan Park),حديقة سكنية رقم 45 (حديقة الليوان),Neighbourhood,4687.09197998,Al Majarrah St,شارع المَجَرَّة,2010-01-01 00:00:00+00:00,237564.2992255,2705657.18138049,24.442358469760297,54.41145288763774
ADM_0219,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park 45,حديقة سكنية رقم 45,Neighbourhood,5044.07995605,Al Majarrah St,شارع المَجَرَّة,2010-01-01 00:00:00+00:00,237384.88644472,2705739.81784721,24.443077069756846,54.409672480236736
ADM_0220,ADM,PARK_Abu_Dhabi,EPSG:32640,Al-Shamkha Plaza,ساحة الشامخة,District,59026.04071045,Al Daahi St,شارع الضاحي,2023-05-23 00:00:00+00:00,269551.98305919,2699432.9256649,24.391383934308035,54.72764825193628
ADM_0221,ADM,PARK_Abu_Dhabi,EPSG:32640,Public Park,حديقة عامة,District,270644.34100342,Shk. Khalifa Bin Zayed Al Nahyan Rd,طريق الشيخ خليفة بن زايد آل نهيان,2009-01-01 00:00:00+00:00,259170.08297593,2710331.4919431,24.487907670064835,54.623544384853645
ADM_0222,ADM,PARK_Abu_Dhabi,EPSG:32640,Al SADIRA PARK_P6,حديقة السدرة,Neighbourhood,7128.03082275,,,2024-01-06 00:00:00+00:00,255084.16481938,2703690.99147499,24.427463500367043,54.584394776954696
ADM_0223,ADM,PARK_Abu_Dhabi,EPSG:32640,Al FARAH PARK_P17,حديقة الفرح,Neighbourhood,3540.0458374,,,2024-01-08 00:00:00+00:00,255909.80297891,2704329.78153369,24.43335604369853,54.59251141562322
ADM_0224,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Rawdah Park_Park 16,حديقة الروضة_حديقة 16,Neighbourhood,4733.84301758,,,2024-01-20 00:00:00+00:00,256330.93043169,2704091.23971748,24.4312254999599,54.59669909516414
ADM_0225,ADM,PARK_Abu_Dhabi,EPSG:32640,AL YASMEEN PARK_Park 27,حديقة الياسمين_حديقة 27,Neighbourhood,4689.21502686,,,2024-01-20 00:00:00+00:00,256213.76847285,2704169.2244026,24.43198143362167,54.59550863171221
ADM_0226,ADM,PARK_Abu_Dhabi,EPSG:32640,AL RAHEEQ PARK_Park 14,حديقة الرحيق_حديقة 14,Neighbourhood,3061.20300293,,,2024-01-20 00:00:00+00:00,256991.25475704,2703945.56168932,24.430072961319738,54.603197969376325
ADM_0227,ADM,PARK_Abu_Dhabi,EPSG:32640,2nd DECEMBER PARK_Park 13,حديقة الثاني من ديسمبر_حديقة 13,Neighbourhood,3481.16943359,,,2024-01-20 00:00:00+00:00,257269.36602747,2703403.54926469,24.425221596476323,54.606058459257476
ADM_0228,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Mustaqbal Park_P7,حديقة المستقبل,Neighbourhood,5383.66955566,,,2024-01-20 00:00:00+00:00,256076.78697248,2702885.07203808,24.420361643651567,54.59443328696093
ADM_0229,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Rifq Park_P8,حديقة الرفق,Neighbourhood,6983.08319092,,,2024-01-20 00:00:00+00:00,256454.82495892,2702569.95266175,24.417675338149376,54.59813979937664
ADM_0230,ADM,PARK_Abu_Dhabi,EPSG:32640,Lulu Park_P24,حديقة اللؤلؤ,Neighbourhood,6701.47058105,Al ‘Izzah St,شارع العِزَّة,2024-01-20 00:00:00+00:00,256649.00040041,2701565.45702031,24.408533890026202,54.600251862727774
ADM_0231,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Thuraya Park_P20,حديقة الثريا,Neighbourhood,7359.44061279,Al Mubtasimeen St,شارع المبتسمين,2024-01-20 00:00:00+00:00,254216.18065798,2704090.50861046,24.430917185965995,54.575887798834145
ADM_0232,ADM,PARK_Abu_Dhabi,EPSG:32640,TEBA PARK_P4,حديقة طيبة,Neighbourhood,6391.22290039,,,2024-01-04 00:00:00+00:00,254505.61137289,2702845.91888853,24.41968975366881,54.578937555811365
ADM_0233,ADM,PARK_Abu_Dhabi,EPSG:32640,Al SABIH PARK_P25,حديقة الصبيح,Neighbourhood,13499.99957275,,,2024-01-10 00:00:00+00:00,254898.83027655,2701708.69890959,24.409555734767736,54.58297591487561
ADM_0234,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Shaheed Park_Park NO:3,حديقة الشاهد _ حديقة رقم 3,Neighbourhood,7865.10925293,,,2024-01-20 00:00:00+00:00,254181.46131023,2701509.48363699,24.407654027038372,54.57593859542487
ADM_0235,ADM,PARK_Abu_Dhabi,EPSG:32640,AL TASAMOH PARK_Park 23,حديقة التسامح_حديقة 23,Neighbourhood,3243.13250732,,,2024-01-20 00:00:00+00:00,257639.39128306,2701697.1683803,24.409911718177206,54.609993284594005
ADM_0236,ADM,PARK_Abu_Dhabi,EPSG:32640,Baynounah Park_P9,حديقة بينونة,Neighbourhood,2649.90216064,,,2024-01-20 00:00:00+00:00,256397.0422659,2701265.57727157,24.405791042925824,54.59786022405637
ADM_0237,ADM,PARK_Abu_Dhabi,EPSG:32640,Al Mireef Park_P1,حديقة المريف,Neighbourhood,2071.98480225,,,2023-12-24 00:00:00+00:00,253390.29610512,2703804.19510122,24.428227629107802,54.56775625506916
ADM_0238,ADM,PARK_Abu_Dhabi,EPSG:32640,AL JADDAH PARK_P2,حديقة الجَدّة,Neighbourhood,1772.41040039,,,2023-12-30 00:00:00+00:00,252121.60473267,2702261.65130696,24.414104936865137,54.5555167589826
ADM_0239,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.3,حديقة سكنية رقم 3,Neighbourhood,2196.14849854,,,2023-02-01 00:00:00+00:00,256949.38552279,2712704.43599908,24.509107362061496,54.60132656355641
ADM_0240,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.4,حديقة سكنية رقم 4,Neighbourhood,983.54614258,,,2023-02-01 00:00:00+00:00,256977.31323048,2712485.66278543,24.507138793320255,54.60161623756309
ADM_0241,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.5,حديقة سكنية رقم 5,Neighbourhood,1664.3894043,,,2023-02-01 00:00:00+00:00,256987.56801265,2712367.12394082,24.50603941269241,54.601775035029384
ADM_0242,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park,براحة أطفال - 03-حديقة سكنية,Neighbourhood,2088.32666016,,,2015-01-01 00:00:00+00:00,257003.36416609,2712122.8080878,24.503883681928926,54.60194429502602
ADM_0243,ADM,PARK_Abu_Dhabi,EPSG:32640,Community Park,حديقة المجتمع,District,11080.79986572,,,2023-02-01 00:00:00+00:00,256797.91020373,2711925.02560637,24.502048155855153,54.59995418715411
ADM_0244,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.8,حديقة سكنية رقم 8,Neighbourhood,1054.45983887,,,2023-02-01 00:00:00+00:00,256944.46003987,2712268.16205651,24.505165931544415,54.60135782116549
ADM_0245,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.6,حديقة سكنية رقم 6,Neighbourhood,1502.38891602,,,2023-02-01 00:00:00+00:00,256800.91920599,2712319.69384291,24.50561757970366,54.59993439691142
ADM_0246,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.11,حديقة سكنية رقم 11,Neighbourhood,974.76275635,,,2023-02-01 00:00:00+00:00,256841.28763381,2712170.63809897,24.504259941664237,54.600345562600225
ADM_0247,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.10,حديقة سكنية رقم 10,Neighbourhood,1464.53509521,,,2023-02-01 00:00:00+00:00,256745.88658092,2712209.62024903,24.50460899736852,54.59938283452076
ADM_0248,ADM,PARK_Abu_Dhabi,EPSG:32640,Mosque Park,حديقة المسجد,Neighbourhood,6199.61303711,,,2023-02-01 00:00:00+00:00,256571.38182475,2712107.98085157,24.50362266913842,54.5976801753059
ADM_0249,ADM,PARK_Abu_Dhabi,EPSG:32640,Pocket Park - No.13,حديقة سكنية رقم 13,Neighbourhood,1416.54882813,,,2023-02-01 00:00:00+00:00,256710.06916729,2712068.48045825,24.50332877997549,54.59906869194862
